t;vc_A_capital;vc_A_cuprum;vc_A_habitat;vc_A_planvital;vc_A_provida;vc_A_modelo;vc_A_santa maria;vc_A_magister;vp_A_capital;vp_A_cuprum;vp_A_habitat;vp_A_planvital;vp_A_provida;vp_A_modelo;vp_A_santa maria;vp_A_magister;vp_A_total;uf;ret_vc_A_capital;ret_vc_A_cuprum;ret_vc_A_habitat;ret_vc_A_planvital;ret_vc_A_provida;ret_vc_A_modelo;ret_vc_A_sm;ret_vc_A_magister;pond_vp_A_capital;pond_vp_A_cuprum;pond_vp_A_habitat;pond_vp_A_planvital;pond_vp_A_provida;pond_vp_A_modelo;pond_vp_A_sm;pond_vp_A_magister;ret_pond_A;ret_anual_pond_A;ds_anual_pond_A;ret_riesgo_A
07-12-2016;35335.43000000000000000000;37249.13000000000000000000;37750.84000000000000000000;34768.76000000000000000000;36806.91000000000000000000;36931.92000000000000000000;;;2821148788874.00000000000000000000;3786878461595.00000000000000000000;3871793292213.00000000000000000000;373280408400.00000000000000000000;3076427240495.00000000000000000000;372573455397.00000000000000000000;;;14302101646974.00000000000000000000;26325.80000000000000000000;-0.00424400405031071000;-0.00423276150500617000;-0.00405931710160828000;-0.00482703394432397000;-0.00478173901879910000;-0.00418137227354378000;;;0.19725414197925900000;0.26477776169324200000;0.27071498915211400000;0.02609968923546130000;0.21510315871275500000;0.02605025922716950000;0.00000000000000000000;0.00000000000000000000;-0.00432028356431497000;-0.00013203855169460300;0.00509715634861196000;-0.02590435581411180000
09-12-2016;35475.58000000000000000000;37407.36000000000000000000;37897.02000000000000000000;34906.72000000000000000000;36932.57000000000000000000;37106.32000000000000000000;;;2832342059262.00000000000000000000;3803372656471.00000000000000000000;3887405086548.00000000000000000000;374876325917.00000000000000000000;3087301026309.00000000000000000000;374694834558.00000000000000000000;;;14359991989065.00000000000000000000;26329.30000000000000000000;0.00382548855926513000;0.00410594706627198000;0.00373181333655700000;0.00382713777118034000;0.00327527768529850000;0.00457814715581993000;;;0.19723841499485500000;0.26485896784394000000;0.27071081164308600000;0.02610560829020410000;0.21499322761878600000;0.02609296960912840000;0.00000000000000000000;0.00000000000000000000;0.00377580215428501000;-0.00008316886113028770;0.00507569003878671000;-0.01638572499398890000
12-12-2016;35449.13000000000000000000;37362.12000000000000000000;37861.12000000000000000000;34843.69000000000000000000;36861.62000000000000000000;37066.80000000000000000000;;;2831267842873.00000000000000000000;3798393548295.00000000000000000000;3880019640203.00000000000000000000;373862741960.00000000000000000000;3081555922050.00000000000000000000;374649250529.00000000000000000000;;;14339748945910.00000000000000000000;26331.85000000000000000000;-0.00084270697267973000;-0.00130696515811502000;-0.00104459859946054000;-0.00190414728371504000;-0.00201976179154689000;-0.00116246083289696000;;;0.19744193943371200000;0.26488563799984700000;0.27057793374476500000;0.02607177736306420000;0.21489608595476300000;0.02612662550384870000;0.00000000000000000000;0.00000000000000000000;-0.00130928191590168000;-0.00006149927319963870;0.00505874901116595000;-0.01215701215140230000
13-12-2016;35183.42000000000000000000;37090.73000000000000000000;37589.46000000000000000000;34581.84000000000000000000;36599.74000000000000000000;36804.04000000000000000000;;;2817233725886.00000000000000000000;3777747048657.00000000000000000000;3861256159056.00000000000000000000;371465882110.00000000000000000000;3064411206227.00000000000000000000;373182840591.00000000000000000000;;;14265296862527.00000000000000000000;26332.70000000000000000000;-0.00755604193669611000;-0.00732256354828188000;-0.00723331584480378000;-0.00757565011075961000;-0.00716204457867393000;-0.00714634828462931000;;;0.19748861541651400000;0.26482078046203400000;0.27067478484790600000;0.02603982838140510000;0.21481580339746000000;0.02616018749468160000;0.00000000000000000000;0.00000000000000000000;-0.00731201426390150000;-0.00008780044523029400;0.00507932479500960000;-0.01728584974848570000
14-12-2016;35330.58000000000000000000;37257.99000000000000000000;37758.68000000000000000000;34748.26000000000000000000;36756.98000000000000000000;36974.23000000000000000000;;;2838074557723.00000000000000000000;3806858055348.00000000000000000000;3889874093841.00000000000000000000;374132266021.00000000000000000000;3086625344987.00000000000000000000;376629187573.00000000000000000000;;;14372193505493.00000000000000000000;26333.54000000000000000000;0.00414202997605215000;0.00446744631338367000;0.00445979209639103000;0.00476891103461937000;0.00425510404728754000;0.00458166274783226000;;;0.19746982648391800000;0.26487662122647000000;0.27065277769564600000;0.02603167469725540000;0.21476369239026100000;0.02620540750645010000;0.00000000000000000000;0.00000000000000000000;0.00436635208127289000;-0.00005633412970653010;0.00508246566106422000;-0.01108401580321430000
15-12-2016;35366.86000000000000000000;37289.36000000000000000000;37800.67000000000000000000;34769.82000000000000000000;36781.07000000000000000000;37011.62000000000000000000;;;2844082687551.00000000000000000000;3809153460266.00000000000000000000;3906450668537.00000000000000000000;372812091701.00000000000000000000;3075796197737.00000000000000000000;381614720549.00000000000000000000;;;14389909826341.00000000000000000000;26334.39000000000000000000;0.00099406789174457400;0.00080933508971599000;0.00107916659027484000;0.00058799260827957100;0.00062289334718400600;0.00097845618852165300;;;0.19764423279045500000;0.26471002989145000000;0.27147151828472000000;0.02590788241206070000;0.21374673190145300000;0.02651960471986050000;0.00000000000000000000;0.00000000000000000000;0.00087799722633395800;-0.00002739930917273000;0.00506702640906639000;-0.00540737445609216000
16-12-2016;35540.13000000000000000000;37459.52000000000000000000;37981.25000000000000000000;34919.24000000000000000000;36934.43000000000000000000;37170.34000000000000000000;;;2863948963715.00000000000000000000;3832104306481.00000000000000000000;3930466961082.00000000000000000000;377339653797.00000000000000000000;3091951404247.00000000000000000000;383642239074.00000000000000000000;;;14479453528396.00000000000000000000;26335.24000000000000000000;0.00485498042729694000;0.00452057533576916000;0.00473351290040248000;0.00425592090779343000;0.00412859102930835000;0.00424693737044595000;;;0.19779399533956500000;0.26465807559420500000;0.27145133297840800000;0.02606035186735400000;0.21354061451168000000;0.02649562970878910000;0.00000000000000000000;0.00000000000000000000;0.00454666907324488000;0.00000076590177130104;0.00507282346440304000;0.00015098135716244000
19-12-2016;35790.36000000000000000000;37730.12000000000000000000;38237.85000000000000000000;35177.44000000000000000000;37208.02000000000000000000;37431.07000000000000000000;;;2885671857037.00000000000000000000;3860851827150.00000000000000000000;3959232817070.00000000000000000000;380364085990.00000000000000000000;3116033667206.00000000000000000000;386694817403.00000000000000000000;;;14588849071856.00000000000000000000;26337.79000000000000000000;0.00691927908822997000;0.00710100745360441000;0.00663642210708093000;0.00727017759602725000;0.00728332735082989000;0.00689315302929573000;;;0.19779982936446200000;0.26464403107700500000;0.27138760553140100000;0.02607224765411940000;0.21359009554888600000;0.02650619082412680000;0.00000000000000000000;0.00000000000000000000;0.00697682185026810000;0.00006164385991326030;0.00506481506744816000;0.01217099915640530000
20-12-2016;36028.08000000000000000000;37976.31000000000000000000;38490.04000000000000000000;35416.88000000000000000000;37460.94000000000000000000;37689.94000000000000000000;;;2907301869635.00000000000000000000;3886152250241.00000000000000000000;3985683710560.00000000000000000000;383182131809.00000000000000000000;3137712905347.00000000000000000000;389620331154.00000000000000000000;;;14689653198746.00000000000000000000;26338.64000000000000000000;0.00658777851289972000;0.00647155730356128000;0.00654137127452769000;0.00675130210622455000;0.00674218819529033000;0.00685983464231916000;;;0.19791494259940600000;0.26455030610067400000;0.27132592285434200000;0.02608517210206910000;0.21360020300648400000;0.02652345333702370000;0.00000000000000000000;0.00000000000000000000;0.00658890401824857000;0.00008161573588462130;0.00508070881831587000;0.01606384833360220000
21-12-2016;35990.27000000000000000000;37931.47000000000000000000;38445.03000000000000000000;35377.70000000000000000000;37403.81000000000000000000;37629.36000000000000000000;;;2905105191221.00000000000000000000;3882696400615.00000000000000000000;3984649928399.00000000000000000000;383075394866.00000000000000000000;3134776245193.00000000000000000000;389091800050.00000000000000000000;;;14679394960344.00000000000000000000;26339.49000000000000000000;-0.00108228172435798000;-0.00121370517066011000;-0.00120234916356745000;-0.00113913596542473000;-0.00155849070129486000;-0.00164089004634833000;;;0.19790360563695300000;0.26449975704748100000;0.27144510650223800000;0.02609612970431470000;0.21354941764708400000;0.02650598346192890000;0.00000000000000000000;0.00000000000000000000;-0.00126761920109558000;0.00005743543511788050;0.00507264902695365000;0.01132257225222870000
22-12-2016;35783.58000000000000000000;37698.95000000000000000000;38238.84000000000000000000;35168.67000000000000000000;37189.51000000000000000000;37417.43000000000000000000;;;2892938297760.00000000000000000000;3862710895826.00000000000000000000;3972068899260.00000000000000000000;381028283956.00000000000000000000;3117409368498.00000000000000000000;387300658896.00000000000000000000;;;14613456404196.00000000000000000000;26340.34000000000000000000;-0.00579176558969983000;-0.00618113836048811000;-0.00540994623977802000;-0.00595831910447540000;-0.00577810903978394000;-0.00568022853252291000;;;0.19796400096895200000;0.26432561804590500000;0.27180899503826400000;0.02607379619284280000;0.21332457443831600000;0.02650301531571910000;0.00000000000000000000;0.00000000000000000000;-0.00578937819056601000;-0.00000171149242789635;0.00505416396417626000;-0.00033863017504524000
23-12-2016;35781.21000000000000000000;37700.42000000000000000000;38232.72000000000000000000;35168.58000000000000000000;37197.80000000000000000000;37404.11000000000000000000;;;2894190048813.00000000000000000000;3863996602162.00000000000000000000;3974317143053.00000000000000000000;381273823920.00000000000000000000;3119535311833.00000000000000000000;387611234006.00000000000000000000;;;14620924163787.00000000000000000000;26341.19000000000000000000;-0.00009850306251433960;0.00000672299413572384;-0.00019232887892413600;-0.00003482847330488150;0.00019061810587553500;-0.00038831658031917800;;;0.19794850287106400000;0.26427854757172700000;0.27182393524046600000;0.02607727252045640000;0.21336102129299300000;0.02651072050329300000;0.00000000000000000000;0.00000000000000000000;-0.00004053369352789080;-0.00000453364668627885;0.00505398716356997000;-0.00089704356967073100
26-12-2016;35652.80000000000000000000;37566.89000000000000000000;38102.19000000000000000000;35046.35000000000000000000;37055.13000000000000000000;37267.16000000000000000000;;;2885113661434.00000000000000000000;3849576140434.00000000000000000000;3963069285751.00000000000000000000;380044569359.00000000000000000000;3107712331740.00000000000000000000;386749919305.00000000000000000000;;;14572265908023.00000000000000000000;26343.74000000000000000000;-0.00369201200841083000;-0.00364495950374296000;-0.00351673456947682000;-0.00357840111507780000;-0.00393961792460465000;-0.00376488341560061000;;;0.19798661921517300000;0.26417141745365400000;0.27195971517161700000;0.02607999138622360000;0.21326212075426100000;0.02654013601907090000;0.00000000000000000000;0.00000000000000000000;-0.00368368968792748000;0.00003755602851854260;0.00497849284144742000;0.00754365421717143000
27-12-2016;35598.31000000000000000000;37512.71000000000000000000;38044.65000000000000000000;35002.14000000000000000000;36996.01000000000000000000;37218.25000000000000000000;;;2877885578567.00000000000000000000;3842908360433.00000000000000000000;3957984568046.00000000000000000000;379594961407.00000000000000000000;3102563942786.00000000000000000000;386155065933.00000000000000000000;;;14547092477172.00000000000000000000;26344.58000000000000000000;-0.00156140595426958000;-0.00147515408661683000;-0.00154317646627981000;-0.00129415425809261000;-0.00162862032892263000;-0.00134516313854831000;;;0.19783235605899400000;0.26417020215300600000;0.27208080063126400000;0.02609421518442110000;0.21327725438294200000;0.02654517158937250000;0.00000000000000000000;0.00000000000000000000;-0.00153528225863266000;0.00005864464031514290;0.00496051521363002000;0.01182228816756870000
28-12-2016;35679.31000000000000000000;37602.80000000000000000000;38131.58000000000000000000;35093.99000000000000000000;37086.08000000000000000000;37312.89000000000000000000;;;2855550673142.00000000000000000000;3776264416520.00000000000000000000;3826820525875.00000000000000000000;371889860349.00000000000000000000;3093055246286.00000000000000000000;376771362036.00000000000000000000;;;14300352084208.00000000000000000000;26345.43000000000000000000;0.00224053995811613000;0.00236644264294159000;0.00225007606475477000;0.00258842408186865000;0.00239936387901362000;0.00250734680253627000;;;0.19968394178877700000;0.26406793303293300000;0.26760323825180400000;0.02600564364843020000;0.21629224427989300000;0.02634699899816260000;0.00000000000000000000;0.00000000000000000000;0.00232676760539025000;0.00006113716695869180;0.00496150155290113000;0.01232231136216080000
29-12-2016;35706.09000000000000000000;37621.61000000000000000000;38149.02000000000000000000;35101.57000000000000000000;37103.18000000000000000000;37329.20000000000000000000;;;2824733309666.00000000000000000000;3707763234355.00000000000000000000;3710845846819.00000000000000000000;362594866263.00000000000000000000;3078483296682.00000000000000000000;366835782972.00000000000000000000;;;14051256336757.00000000000000000000;26346.28000000000000000000;0.00071803037288700000;0.00046784049401357500;0.00042499598789772200;0.00018370493662483900;0.00042872003504118100;0.00040475571280050300;;;0.20103065818226600000;0.26387414374156600000;0.26409352714687300000;0.02580515632004230000;0.21908954067181300000;0.02610697393743970000;0.00000000000000000000;0.00000000000000000000;0.00048927137469443000;0.00002258136566094090;0.00492023662688438000;0.00458948773673919000
30-12-2016;35611.70000000000000000000;37526.30000000000000000000;38043.31000000000000000000;35047.05000000000000000000;37017.41000000000000000000;37233.49000000000000000000;;;2794962129729.00000000000000000000;3660353614435.00000000000000000000;3649625171470.00000000000000000000;357850488070.00000000000000000000;3056820556754.00000000000000000000;362122654746.00000000000000000000;;;13881734615204.00000000000000000000;26347.13000000000000000000;-0.00267928902193801000;-0.00256886095045496000;-0.00280708386439807000;-0.00158667645443612000;-0.00234659980937613000;-0.00259949921341618000;;;0.20134098563358300000;0.26368128450071300000;0.26290843850830700000;0.02577851385215670000;0.22020450912568300000;0.02608626837955710000;0.00000000000000000000;0.00000000000000000000;-0.00258026253737597000;-0.00000570622300103675;0.00491476576148332000;-0.00116103661455364000
03-01-2017;35759.83000000000000000000;37694.75000000000000000000;38218.64000000000000000000;35182.61000000000000000000;37167.64000000000000000000;37385.54000000000000000000;;;2798596438886.00000000000000000000;3664510328646.00000000000000000000;3656859961098.00000000000000000000;355080681132.00000000000000000000;3053010061552.00000000000000000000;364674453264.00000000000000000000;;;13892731924578.00000000000000000000;26350.53000000000000000000;0.00402192284195813000;0.00434976898411022000;0.00446906916550063000;0.00373144398967114000;0.00392110972685865000;0.00394633555819046000;;;0.20144320455323300000;0.26377175839425900000;0.26322108430153700000;0.02555873697554170000;0.21975591828349000000;0.02624929749193860000;0.00000000000000000000;0.00000000000000000000;0.00419453507111617000;0.00000112838723654158;0.00491943038569433000;0.00022937355508128100
04-01-2017;36023.36000000000000000000;37953.32000000000000000000;38473.57000000000000000000;35441.50000000000000000000;37433.50000000000000000000;37650.29000000000000000000;;;2815279016177.00000000000000000000;3686784631815.00000000000000000000;3677549022030.00000000000000000000;359049565651.00000000000000000000;3073054420387.00000000000000000000;366806547650.00000000000000000000;;;13978523203710.00000000000000000000;26351.38000000000000000000;0.00731016363317176000;0.00680389918836574000;0.00661590043237840000;0.00729926656410454000;0.00709527830072839000;0.00702440120064096000;;;0.20140031784114400000;0.26374636133497300000;0.26308566137043400000;0.02568580102622760000;0.21984113597718200000;0.02624072245004010000;0.00000000000000000000;0.00000000000000000000;0.00693896838641932000;-0.00000238307856126232;0.00491413963044438000;-0.00048494319259846100
05-01-2017;36116.18000000000000000000;38062.97000000000000000000;38582.46000000000000000000;35551.44000000000000000000;37534.11000000000000000000;37782.19000000000000000000;;;2822452014744.00000000000000000000;3695411217809.00000000000000000000;3683357476174.00000000000000000000;359968550667.00000000000000000000;3080218075574.00000000000000000000;367613197611.00000000000000000000;;;14009020532579.00000000000000000000;26352.23000000000000000000;0.00254109161085401000;0.00285265410443484000;0.00279400115521529000;0.00306495600540876000;0.00265183825988429000;0.00346491497729206000;;;0.20147390091835300000;0.26378797926771900000;0.26292755211601600000;0.02569548312316820000;0.21987390684528800000;0.02624117772945570000;0.00000000000000000000;0.00000000000000000000;0.00275182839910774000;0.00001987960483350330;0.00491395879915537000;0.00404553754844674000
06-01-2017;36022.99000000000000000000;37973.89000000000000000000;38484.57000000000000000000;35510.40000000000000000000;37457.22000000000000000000;37705.37000000000000000000;;;2814452468449.00000000000000000000;3686122859233.00000000000000000000;3670408396027.00000000000000000000;359525046041.00000000000000000000;3073584802667.00000000000000000000;366670178738.00000000000000000000;;;13970763751155.00000000000000000000;26353.08000000000000000000;-0.00261587344608692000;-0.00237533002187254000;-0.00257264212791070000;-0.00118730524845289000;-0.00208289258679619000;-0.00206755775767988000;;;0.20145301420735300000;0.26384547938034200000;0.26272066877686300000;0.02573410104449570000;0.22000120089446800000;0.02624553569647800000;0.00000000000000000000;0.00000000000000000000;-0.00237263920377231000;0.00004512045972358340;0.00488519938978939000;0.00923615519519842000
09-01-2017;35985.17000000000000000000;37929.91000000000000000000;38450.02000000000000000000;35452.73000000000000000000;37417.00000000000000000000;37656.71000000000000000000;;;2814621966568.00000000000000000000;3683382045377.00000000000000000000;3669847980318.00000000000000000000;358836282768.00000000000000000000;3070376368738.00000000000000000000;366585630092.00000000000000000000;;;13963650273861.00000000000000000000;26355.63000000000000000000;-0.00114719480457224000;-0.00125559359411113000;-0.00099492383383643400;-0.00172210963991662000;-0.00117109337009047000;-0.00138812401245507000;;;0.20156777857984500000;0.26378360766253500000;0.26281437219805700000;0.02569788527572310000;0.21988350528124700000;0.02625285100259370000;0.00000000000000000000;0.00000000000000000000;-0.00116212370320120000;0.00004867612093377920;0.00488399093247837000;0.00996646423114438000
10-01-2017;36128.06000000000000000000;38075.76000000000000000000;38598.02000000000000000000;35588.98000000000000000000;37571.21000000000000000000;37816.36000000000000000000;;;2826954039498.00000000000000000000;3698265266018.00000000000000000000;3684823759645.00000000000000000000;360331745883.00000000000000000000;3083472580323.00000000000000000000;368516244855.00000000000000000000;;;14022363636222.00000000000000000000;26353.93000000000000000000;0.00402744401604717000;0.00390238070776117000;0.00390626813846461000;0.00390028391711547000;0.00417742344217677000;0.00429515883524016000;;;0.20160324698722900000;0.26374050495059100000;0.26278192858488700000;0.02569693350072630000;0.21989677776989700000;0.02628060820666950000;0.00000000000000000000;0.00000000000000000000;0.00399936500136573000;0.00009227817101422420;0.00487033520984954000;0.01894698558481250000
11-01-2017;36215.19000000000000000000;38171.52000000000000000000;38689.90000000000000000000;35685.97000000000000000000;37654.83000000000000000000;37892.84000000000000000000;;;2833467683449.00000000000000000000;3709985728501.00000000000000000000;3694152941300.00000000000000000000;361314628387.00000000000000000000;3090737758568.00000000000000000000;369890274801.00000000000000000000;;;14059549015006.00000000000000000000;26352.23000000000000000000;0.00247330393953347000;0.00257633721657516000;0.00244211283231098000;0.00278608355632578000;0.00228767584417403000;0.00208487139844582000;;;0.20153332659709000000;0.26387658128587700000;0.26275045788148400000;0.02569887753877190000;0.21983192741596500000;0.02630882928081190000;0.00000000000000000000;0.00000000000000000000;0.00244930842840594000;0.00014766198619466100;0.00481760263200334000;0.03065051177399780000
12-01-2017;36390.15000000000000000000;38376.92000000000000000000;38889.01000000000000000000;35860.02000000000000000000;37852.16000000000000000000;38094.09000000000000000000;;;2852196582520.00000000000000000000;3735381846197.00000000000000000000;3717315621309.00000000000000000000;363340231049.00000000000000000000;3109088576322.00000000000000000000;373122417402.00000000000000000000;;;14150445274799.00000000000000000000;26350.52000000000000000000;0.00488438179822290000;0.00543144166465240000;0.00519799961569769000;0.00493030380771741000;0.00529170500542022000;0.00536186820455516000;;;0.20156232027550200000;0.26397627591617000000;0.26269955108262900000;0.02567694683757300000;0.21971666021415500000;0.02636824567397230000;0.00000000000000000000;0.00000000000000000000;0.00521444519490603000;0.00017998347279621200;0.00482440411536350000;0.03730688153238410000
13-01-2017;36118.52000000000000000000;38073.26000000000000000000;38599.92000000000000000000;35589.04000000000000000000;37566.32000000000000000000;37819.77000000000000000000;;;2832646018369.00000000000000000000;3704216971882.00000000000000000000;3688966899221.00000000000000000000;361003777803.00000000000000000000;3088697491218.00000000000000000000;370584186278.00000000000000000000;;;14046115344771.00000000000000000000;26348.82000000000000000000;-0.00742786351010892000;-0.00787952183277659000;-0.00739697056128102000;-0.00752078367503301000;-0.00751562439333227000;-0.00716265327988695000;;;0.20166757490166300000;0.26371825098681000000;0.26263253637556800000;0.02570132516656230000;0.21989691921246000000;0.02638339335693690000;0.00000000000000000000;0.00000000000000000000;-0.00755354993289488000;0.00013838376569577800;0.00484610933393830000;0.02855564250823810000
16-01-2017;36048.12000000000000000000;37997.43000000000000000000;38519.18000000000000000000;35516.19000000000000000000;37483.22000000000000000000;37755.53000000000000000000;;;2824797096949.00000000000000000000;3695686844471.00000000000000000000;3682317772651.00000000000000000000;358095624231.00000000000000000000;3071394695035.00000000000000000000;374450774106.00000000000000000000;;;14006742807443.00000000000000000000;26343.72000000000000000000;-0.00175746481129302000;-0.00180009680940914000;-0.00190032907970942000;-0.00185550064241079000;-0.00202096233987474000;-0.00150645095127902000;;;0.20167408909999700000;0.26385055364243300000;0.26289607964346000000;0.02556594557020870000;0.21927972386291700000;0.02673360818098420000;0.00000000000000000000;0.00000000000000000000;-0.00185984728153328000;0.00013091107236053100;0.00484775077040862000;0.02700449725254670000
17-01-2017;36050.58000000000000000000;38005.34000000000000000000;38526.76000000000000000000;35525.46000000000000000000;37489.62000000000000000000;37757.77000000000000000000;;;2825653702229.00000000000000000000;3696559673721.00000000000000000000;3683702828757.00000000000000000000;360261339063.00000000000000000000;3074079817271.00000000000000000000;374938187485.00000000000000000000;;;14015195548526.00000000000000000000;26342.02000000000000000000;0.00013277337906917000;0.00027268390004265800;0.00026129931357376300;0.00032550726082996700;0.00023526208464508500;0.00012386088841320800;;;0.20161357666723200000;0.26375369939877700000;0.26283634901864900000;0.02570505262061000000;0.21933905999579900000;0.02675226229893260000;0.00000000000000000000;0.00000000000000000000;0.00023065216556601300;0.00016584798194443600;0.00481664685441964000;0.03443224860719400000
18-01-2017;35917.73000000000000000000;37859.52000000000000000000;38386.95000000000000000000;35402.06000000000000000000;37355.60000000000000000000;37611.70000000000000000000;;;2813938406927.00000000000000000000;3677932731543.00000000000000000000;3666225920290.00000000000000000000;359014731633.00000000000000000000;3060508671952.00000000000000000000;372944592906.00000000000000000000;;;13950565055251.00000000000000000000;26340.32000000000000000000;-0.00362736916524344000;-0.00377967100096349000;-0.00357096894339967000;-0.00341507423409001000;-0.00351672349865276000;-0.00381157236882141000;;;0.20170784450539700000;0.26364041291349900000;0.26280124896518300000;0.02573478064946670000;0.21938241639897000000;0.02673329656748370000;0.00000000000000000000;0.00000000000000000000;-0.00362788731704067000;0.00015846664724409100;0.00482105663430910000;0.03286969211611440000
19-01-2017;36029.80000000000000000000;37973.68000000000000000000;38508.16000000000000000000;35510.23000000000000000000;37460.15000000000000000000;37731.17000000000000000000;;;2822203490908.00000000000000000000;3688034428481.00000000000000000000;3675538211594.00000000000000000000;360119094782.00000000000000000000;3068616236882.00000000000000000000;373927704183.00000000000000000000;;;13988439166830.00000000000000000000;26338.61000000000000000000;0.00318024996087192000;0.00307574234700671000;0.00321753039617842000;0.00311573503772326000;0.00285978946557886000;0.00323629268875421000;;;0.20175256561862400000;0.26364874483110500000;0.26275542022655400000;0.02574405124739940000;0.21936802242800900000;0.02673119564830890000;0.00000000000000000000;0.00000000000000000000;0.00309203072461344000;0.00020675320709524200;0.00478951442151265000;0.04316788486252100000
20-01-2017;36005.44000000000000000000;37942.28000000000000000000;38472.15000000000000000000;35471.52000000000000000000;37436.52000000000000000000;37699.67000000000000000000;;;2822660102854.00000000000000000000;3686117347140.00000000000000000000;3674023163423.00000000000000000000;359869927025.00000000000000000000;3065323050917.00000000000000000000;373848308607.00000000000000000000;;;13981841899966.00000000000000000000;26336.91000000000000000000;-0.00061178955196275800;-0.00076268446769753900;-0.00087101786885768000;-0.00102615688830404000;-0.00056645659594067000;-0.00077065609017560000;;;0.20188041912137900000;0.26363603404419600000;0.26277104187767500000;0.02573837764721650000;0.21923599714887700000;0.02673813016065570000;0.00000000000000000000;0.00000000000000000000;-0.00072466290536630600;0.00022107770324230500;0.00478131229556151000;0.04623787144117970000
23-01-2017;36013.71000000000000000000;37957.64000000000000000000;38481.14000000000000000000;35491.44000000000000000000;37453.85000000000000000000;37707.04000000000000000000;;;2822760913049.00000000000000000000;3687016860123.00000000000000000000;3674195550386.00000000000000000000;360127775550.00000000000000000000;3065904716811.00000000000000000000;374037275182.00000000000000000000;;;13984043091101.00000000000000000000;26331.81000000000000000000;0.00042332447601065900;0.00059840685139893600;0.00042731156731032000;0.00075508299866749900;0.00065647318242388700;0.00038913665749527900;;;0.20185585060484500000;0.26365886003807400000;0.26274200718990500000;0.02575276500536340000;0.21924308276495800000;0.02674743439685380000;0.00000000000000000000;0.00000000000000000000;0.00052927957586550800;0.00022266716951817100;0.00478134858398182000;0.04656995105191380000
24-01-2017;35796.99000000000000000000;37729.60000000000000000000;38245.80000000000000000000;35269.04000000000000000000;37228.10000000000000000000;37470.10000000000000000000;;;2805590048382.00000000000000000000;3663407950558.00000000000000000000;3653932949740.00000000000000000000;357746437563.00000000000000000000;3047396431432.00000000000000000000;371771342947.00000000000000000000;;;13899845160622.00000000000000000000;26330.11000000000000000000;-0.00597132485037179000;-0.00596130604540512000;-0.00606993803534187000;-0.00622145258605319000;-0.00598109316666759000;-0.00623897003662429000;;;0.20184325911271200000;0.26355746472172000000;0.26287580239321800000;0.02573744048433640000;0.21923959556508000000;0.02674643772293390000;0.00000000000000000000;0.00000000000000000000;-0.00601034514439136000;0.00024941991139620600;0.00472716512479494000;0.05276310533091980000
25-01-2017;35970.79000000000000000000;37917.11000000000000000000;38436.38000000000000000000;35444.14000000000000000000;37406.17000000000000000000;37672.39000000000000000000;;;2818908212246.00000000000000000000;3681096378896.00000000000000000000;3671304098653.00000000000000000000;359499470381.00000000000000000000;3061021595632.00000000000000000000;373715511613.00000000000000000000;;;13965545267421.00000000000000000000;26328.41000000000000000000;0.00490797550298777000;0.00502209607501379000;0.00503522355823657000;0.00501697774138467000;0.00483637855535265000;0.00544875074987397000;;;0.20184734346334400000;0.26358415002121700000;0.26288297580599800000;0.02574188572641310000;0.21918382254453000000;0.02675982243849860000;0.00000000000000000000;0.00000000000000000000;0.00497309130447987000;0.00028247822106106200;0.00473119965010448000;0.05970541130193550000
26-01-2017;36088.26000000000000000000;38037.25000000000000000000;38569.22000000000000000000;35562.09000000000000000000;37521.72000000000000000000;37807.84000000000000000000;;;2827668920122.00000000000000000000;3694332178178.00000000000000000000;3683563388307.00000000000000000000;360810078238.00000000000000000000;3070835556472.00000000000000000000;375083395200.00000000000000000000;;;14012293516517.00000000000000000000;26326.71000000000000000000;0.00332495559665698000;0.00322805245646842000;0.00351471323225226000;0.00338681787045632000;0.00314887234751193000;0.00365359424153473000;;;0.20179914992423500000;0.26364935717506200000;0.26288083274625900000;0.02574953756233370000;0.21915295685551100000;0.02676816573659910000;0.00000000000000000000;0.00000000000000000000;0.00332109160525683000;0.00026418282346091200;0.00471044220820885000;0.05608450582421390000
27-01-2017;36072.35000000000000000000;38014.84000000000000000000;38540.14000000000000000000;35542.78000000000000000000;37497.39000000000000000000;37785.78000000000000000000;;;2826367333526.00000000000000000000;3691242868450.00000000000000000000;3680068812636.00000000000000000000;360815806251.00000000000000000000;3068439163862.00000000000000000000;375089293024.00000000000000000000;;;14002023277749.00000000000000000000;26325.01000000000000000000;-0.00037638551444148500;-0.00052475764513203400;-0.00068967818693734900;-0.00047856614414726000;-0.00058405946226185100;-0.00051907186669221100;;;0.20185420902830900000;0.26362210626487500000;0.26282407475240400000;0.02576883348168560000;0.21914255554325100000;0.02678822092947560000;0.00000000000000000000;0.00000000000000000000;-0.00054980613362533400;0.00026446056691871300;0.00471039195614296000;0.05614406813297610000
