t;vc_E_capital;vc_E_cuprum;vc_E_habitat;vc_E_planvital;vc_E_provida;vc_E_modelo;vc_E_santa maria;vc_E_magister;vp_E_capital;vp_E_cuprum;vp_E_habitat;vp_E_planvital;vp_E_provida;vp_E_modelo;vp_E_santa maria;vp_E_magister;vp_E_total;uf;ret_vc_E_capital;ret_vc_E_cuprum;ret_vc_E_habitat;ret_vc_E_planvital;ret_vc_E_provida;ret_vc_E_modelo;ret_vc_E_sm;ret_vc_E_magister;pond_vp_E_capital;pond_vp_E_cuprum;pond_vp_E_habitat;pond_vp_E_planvital;pond_vp_E_provida;pond_vp_E_modelo;pond_vp_E_sm;pond_vp_E_magister;ret_pond_E;ret_anual_pond_E;ds_anual_pond_E;ret_riesgo_E
04-11-2002;13954.13000000000000000000;14034.87000000000000000000;12251.83000000000000000000;13640.78000000000000000000;13422.36000000000000000000;;13420.55000000000000000000;23555.17000000000000000000;45891748964.00000000000000000000;154610187336.00000000000000000000;191255794376.00000000000000000000;7060710781.00000000000000000000;118302286703.00000000000000000000;;39042294976.00000000000000000000;57024432102.00000000000000000000;613187455238.00000000000000000000;16585.22000000000000000000;-0.00048889514258000900;-0.00105929895341527000;-0.00140741209209701000;-0.00054032130864348200;0.00099087142239523100;;-0.00092958749644879200;-0.00208405931644794000;0.07484130435477970000;0.25214179777371700000;0.31190428431346000000;0.01151476717386450000;0.19293005049668300000;0.00000000000000000000;0.06367105954711070000;0.09299673634038510000;-0.00081071229009672300;;;
05-11-2002;13979.52000000000000000000;14062.94000000000000000000;12250.77000000000000000000;13666.71000000000000000000;13435.22000000000000000000;;13443.63000000000000000000;23605.24000000000000000000;45975262626.00000000000000000000;154970296043.00000000000000000000;191236911224.00000000000000000000;7074131785.00000000000000000000;118413819933.00000000000000000000;;39109435136.00000000000000000000;57145640624.00000000000000000000;613925497371.00000000000000000000;16589.48000000000000000000;0.00156105743520617000;0.00174119893264147000;-0.00034334364877462900;0.00164229101347307000;0.00070082184212870000;;0.00146145138454273000;0.00186656978834109000;0.07488736470936440000;0.25242524818830000000;0.31149856463517100000;0.01152278544431430000;0.19287978824805400000;0.00000000000000000000;0.06370387824496210000;0.09308237052983390000;0.00087041799364464700;;;
06-11-2002;14044.11000000000000000000;14090.14000000000000000000;12285.05000000000000000000;13721.95000000000000000000;13483.17000000000000000000;;13494.64000000000000000000;23710.57000000000000000000;46187660297.00000000000000000000;155263265686.00000000000000000000;191683368996.00000000000000000000;7102728817.00000000000000000000;118838002877.00000000000000000000;;39255410142.00000000000000000000;57400626601.00000000000000000000;615731063416.00000000000000000000;16593.75000000000000000000;0.00435233043525223000;0.00167493470775503000;0.00253692489642294000;0.00377643280113577000;0.00330526505509099000;;0.00352982273975926000;0.00419486007925842000;0.07501271746914400000;0.25216084571828900000;0.31131021380107800000;0.01153544012802430000;0.19300309816708200000;0.00000000000000000000;0.06375414929403730000;0.09322353542234560000;0.00283619346109865000;;;
07-11-2002;14004.81000000000000000000;14080.97000000000000000000;12266.86000000000000000000;13681.37000000000000000000;13455.98000000000000000000;;13466.20000000000000000000;23669.52000000000000000000;46057634276.00000000000000000000;155048841816.00000000000000000000;191422335081.00000000000000000000;7081721821.00000000000000000000;118549688658.00000000000000000000;;39170590795.00000000000000000000;57291336952.00000000000000000000;614622149399.00000000000000000000;16598.01000000000000000000;-0.00305893898126501000;-0.00090771179982349100;-0.00173844893287940000;-0.00321837731550564000;-0.00227531435478065000;;-0.00236641755015956000;-0.00198948600737303000;0.07493650256671820000;0.25226692849844800000;0.31144717981312500000;0.01152207389194280000;0.19288222654182300000;0.00000000000000000000;0.06373117342631150000;0.09321391526163120000;-0.00181185930138652000;;;
08-11-2002;14020.50000000000000000000;14090.31000000000000000000;12262.04000000000000000000;13689.62000000000000000000;13449.55000000000000000000;;13458.56000000000000000000;23660.10000000000000000000;89581361195.00000000000000000000;154977862540.00000000000000000000;191343160912.00000000000000000000;7085991072.00000000000000000000;118467128200.00000000000000000000;;39148347812.00000000000000000000;57306050538.00000000000000000000;657909902269.00000000000000000000;16602.28000000000000000000;0.00086247560170723900;0.00040586001538320800;-0.00065023247659995500;0.00034560137873395800;-0.00073519533483522000;;-0.00082473406527698700;-0.00065528607253164900;0.13616053031889600000;0.23556092104027100000;0.29083490042040000000;0.01077045815477440000;0.18006588408447800000;0.00000000000000000000;0.05950411701812840000;0.08710318896305230000;-0.00021088429491306600;;;
11-11-2002;14033.23000000000000000000;14079.95000000000000000000;12257.64000000000000000000;13692.81000000000000000000;13458.43000000000000000000;;13466.13000000000000000000;23687.96000000000000000000;89593001063.00000000000000000000;350517910609.00000000000000000000;191270864994.00000000000000000000;7074511665.00000000000000000000;152490884641.00000000000000000000;;115160476461.00000000000000000000;57373533446.00000000000000000000;963481182879.00000000000000000000;16616.47000000000000000000;0.00005320742942258120;-0.00158986433543517000;-0.00121323222376548000;-0.00062134071163524100;-0.00019430956227166300;;-0.00029202765304792400;0.00032248026050276000;0.09298884363811350000;0.36380358728087400000;0.19852060257415600000;0.00734265680608363000;0.15827074503452000000;0.00000000000000000000;0.11952540278668100000;0.05954816187957180000;-0.00086531967020385200;;;
12-11-2002;14038.69000000000000000000;14100.43000000000000000000;12268.76000000000000000000;13708.79000000000000000000;13464.71000000000000000000;;13468.41000000000000000000;23675.71000000000000000000;89436683918.00000000000000000000;351028028728.00000000000000000000;191232663367.00000000000000000000;7082768974.00000000000000000000;152174034373.00000000000000000000;;115190968629.00000000000000000000;57348195138.00000000000000000000;963493343127.00000000000000000000;16621.44000000000000000000;0.00008994471835541940;0.00115443767563977000;0.00060772195446308500;0.00086729927140407800;0.00016745709105237000;;-0.00012975676399716100;-0.00081633022649787800;0.09282543004161800000;0.36432844215482100000;0.19847844796348900000;0.00735113431195384000;0.15793989180986100000;0.00000000000000000000;0.11955554176965000000;0.05952111194860720000;0.00051828511266714200;;;
13-11-2002;14029.92000000000000000000;14094.26000000000000000000;12263.03000000000000000000;13695.67000000000000000000;13474.29000000000000000000;;13464.11000000000000000000;23650.31000000000000000000;89379514665.00000000000000000000;350710074802.00000000000000000000;191142014258.00000000000000000000;7075628348.00000000000000000000;152324827672.00000000000000000000;;115001427431.00000000000000000000;57072016608.00000000000000000000;962705503784.00000000000000000000;16626.40000000000000000000;-0.00092326261947886000;-0.00073603632139883100;-0.00076551421033584900;-0.00125587369892883000;0.00041287127785409900;;-0.00061768182553410900;-0.00137177063775984000;0.09284201068102950000;0.36429632262774300000;0.19854671392933700000;0.00734973293513812000;0.15822577836448800000;0.00000000000000000000;0.11945649731821100000;0.05928294414405380000;-0.00060485538053026900;;;
14-11-2002;14049.70000000000000000000;14131.44000000000000000000;12282.21000000000000000000;13738.19000000000000000000;13479.51000000000000000000;;13475.94000000000000000000;23713.51000000000000000000;93424876040.00000000000000000000;351675811950.00000000000000000000;191209744182.00000000000000000000;7097747514.00000000000000000000;152324171146.00000000000000000000;;115101056340.00000000000000000000;57225532031.00000000000000000000;968058939203.00000000000000000000;16631.37000000000000000000;0.00110997367982298000;0.00233560250320185000;0.00126395126549817000;0.00280094393728397000;0.00008845190751381110;;0.00057936885718523700;0.00236982772071256000;0.09650742558807050000;0.36327933941660000000;0.19751870101981800000;0.00733193737133769000;0.15735010026497800000;0.00000000000000000000;0.11889881047404200000;0.05911368586515360000;0.00144868063035320000;;;
15-11-2002;14025.33000000000000000000;14128.76000000000000000000;12253.45000000000000000000;13688.15000000000000000000;13455.59000000000000000000;;13442.49000000000000000000;23675.38000000000000000000;93262066436.00000000000000000000;364078993430.00000000000000000000;286441831682.00000000000000000000;7074950083.00000000000000000000;152050282892.00000000000000000000;;114813883807.00000000000000000000;57188404952.00000000000000000000;1074910413282.00000000000000000000;16636.33000000000000000000;-0.00203424982758071000;-0.00048785316532571800;-0.00264253109341505000;-0.00394723804693119000;-0.00207430872035144000;;-0.00278347451513725000;-0.00190742542580549000;0.08676264113140830000;0.33870636001968400000;0.26647972532651700000;0.00658189742659410000;0.14145391189182800000;0.00000000000000000000;0.10681251422287500000;0.05320294998109460000;-0.00176410678722079000;;;
18-11-2002;14038.71000000000000000000;14146.66000000000000000000;12277.65000000000000000000;13725.89000000000000000000;13474.36000000000000000000;;13466.37000000000000000000;23703.82000000000000000000;93351041129.00000000000000000000;364537879680.00000000000000000000;286997780667.00000000000000000000;7094402957.00000000000000000000;303920133472.00000000000000000000;;115022479221.00000000000000000000;57257114056.00000000000000000000;1228180831182.00000000000000000000;16651.25000000000000000000;0.00005710299036256710;0.00036968702432483400;0.00107657583439469000;0.00185690493217922000;0.00049755671745845400;;0.00087845006073802300;0.00030409645719144800;0.07600757051317850000;0.29681124344626800000;0.23367713725900900000;0.00577635049895084000;0.24745552589312700000;0.00000000000000000000;0.09365272303615300000;0.04661944935331370000;0.00059593402650166700;;;
19-11-2002;14042.65000000000000000000;14133.80000000000000000000;12254.41000000000000000000;13708.19000000000000000000;13493.51000000000000000000;;13449.21000000000000000000;23742.39000000000000000000;93360295364.00000000000000000000;364233100841.00000000000000000000;286466196699.00000000000000000000;7085258147.00000000000000000000;304324581028.00000000000000000000;;114874387797.00000000000000000000;57348090759.00000000000000000000;1227691910635.00000000000000000000;16656.22000000000000000000;-0.00001781836374090200;-0.00120789348666801000;-0.00219309567658657000;-0.00158879758582491000;0.00112177725016837000;;-0.00157352964528531000;0.00132740993961470000;0.07604537796108080000;0.29668119312817500000;0.23333720310239000000;0.00577120211155850000;0.24788351083179700000;0.00000000000000000000;0.09356939375578640000;0.04671211910921350000;-0.00068777236891164000;;;
20-11-2002;14047.64000000000000000000;14117.32000000000000000000;12241.29000000000000000000;13679.31000000000000000000;13494.88000000000000000000;;13450.65000000000000000000;23702.43000000000000000000;93455108154.00000000000000000000;363692382995.00000000000000000000;286200068419.00000000000000000000;7070017599.00000000000000000000;304361084224.00000000000000000000;;114907966819.00000000000000000000;57250287306.00000000000000000000;1226936915516.00000000000000000000;16661.20000000000000000000;0.00005634019718618220;-0.00146562225933747000;-0.00137015123608266000;-0.00240793482734521000;-0.00019741758010096700;;-0.00019187896314098000;-0.00198342626905791000;0.07616944846320530000;0.29642305027723900000;0.23326388243737500000;0.00576233179521429000;0.24806579733237400000;0.00000000000000000000;0.09365433981638280000;0.04666114987820940000;-0.00092312673263815900;;;
21-11-2002;14063.54000000000000000000;14113.14000000000000000000;12249.09000000000000000000;13701.24000000000000000000;13520.21000000000000000000;;13468.10000000000000000000;23744.62000000000000000000;93560984571.00000000000000000000;363622613727.00000000000000000000;286569951359.00000000000000000000;7081062202.00000000000000000000;304934359657.00000000000000000000;;118211371584.00000000000000000000;57377043167.00000000000000000000;1231357386267.00000000000000000000;16666.17000000000000000000;0.00083296928517235900;-0.00059438739584831200;0.00033873146971381500;0.00130361400153449000;0.00157699543068893000;;0.00099824090127531800;0.00148015061351799000;0.07598198996851820000;0.29530225569147200000;0.23272687081349300000;0.00575061495628580000;0.24764082552949400000;0.00000000000000000000;0.09600086287082840000;0.04659658016990910000;0.00052942561720222500;;;
22-11-2002;14046.54000000000000000000;14102.37000000000000000000;12238.10000000000000000000;13681.10000000000000000000;13503.43000000000000000000;;13456.12000000000000000000;23731.70000000000000000000;94852560704.00000000000000000000;363341933838.00000000000000000000;433341593106.00000000000000000000;12523510205.00000000000000000000;306775320184.00000000000000000000;;118130725690.00000000000000000000;60021453976.00000000000000000000;1388987097703.00000000000000000000;16671.15000000000000000000;-0.00150829494887094000;-0.00106217421887464000;-0.00119637651036651000;-0.00176978563866108000;-0.00154064006147758000;;-0.00118866940306065000;-0.00084303561703457800;0.06828901496699280000;0.26158769540686700000;0.31198388654770600000;0.00901628980262698000;0.22086261326064300000;0.00000000000000000000;0.08504810871559250000;0.04321239129957280000;-0.00124785223571246000;;;
25-11-2002;14066.52000000000000000000;14162.59000000000000000000;12278.03000000000000000000;13702.23000000000000000000;13514.62000000000000000000;;13468.28000000000000000000;23727.41000000000000000000;95179007141.00000000000000000000;371697329722.00000000000000000000;434922239364.00000000000000000000;12542852280.00000000000000000000;307000122825.00000000000000000000;;118234240624.00000000000000000000;60037998532.00000000000000000000;1399613790488.00000000000000000000;16686.09000000000000000000;0.00052564604988209800;0.00336535515581347000;0.00236169249765885000;0.00064751736946030700;-0.00006742244369424890;;0.00000751233529449067;-0.00107654483125162000;0.06800376488703660000;0.26557135421793800000;0.31074446559458100000;0.00896165239671346000;0.21934631175501600000;0.00000000000000000000;0.08447633299095710000;0.04289611815775740000;0.00160883969111390000;;;
26-11-2002;14027.59000000000000000000;14125.19000000000000000000;12244.57000000000000000000;13687.92000000000000000000;13490.78000000000000000000;;13463.43000000000000000000;23727.72000000000000000000;94927624130.00000000000000000000;370677489676.00000000000000000000;434038785472.00000000000000000000;12528146397.00000000000000000000;306427218306.00000000000000000000;;118191062235.00000000000000000000;60021068349.00000000000000000000;1396811394565.00000000000000000000;16691.08000000000000000000;-0.00307040796659095000;-0.00294325965311767000;-0.00302791976191921000;-0.00134390805146488000;-0.00206458004842421000;;-0.00065917700544108200;-0.00028594180525095000;0.06796023034989820000;0.26537404485552400000;0.31073542724583100000;0.00896910380724776000;0.21937623039038000000;0.00000000000000000000;0.08461490412727300000;0.04297005922384530000;-0.00246364886737963000;;;
27-11-2002;14024.83000000000000000000;14099.95000000000000000000;12248.69000000000000000000;13682.54000000000000000000;13481.17000000000000000000;;13465.02000000000000000000;23690.10000000000000000000;95000250538.00000000000000000000;370060632765.00000000000000000000;434179219966.00000000000000000000;12528567255.00000000000000000000;306200928191.00000000000000000000;;118198327178.00000000000000000000;59930281684.00000000000000000000;1396098207577.00000000000000000000;16696.06000000000000000000;-0.00049509292442778200;-0.00208679544748891000;0.00003810062679750050;-0.00069144302000050500;-0.00101091064264208000;;-0.00018022773824518700;-0.00188506402576847000;0.06804696834535570000;0.26506776583236200000;0.31099475496035500000;0.00897398706409341000;0.21932620966717500000;0.00000000000000000000;0.08466333280603460000;0.04292698132462480000;-0.00089908567397060500;;;
28-11-2002;13979.77000000000000000000;14080.47000000000000000000;12211.42000000000000000000;13636.86000000000000000000;13439.47000000000000000000;;13424.33000000000000000000;23688.79000000000000000000;94766619487.00000000000000000000;369555538755.00000000000000000000;433232461364.00000000000000000000;12493904347.00000000000000000000;305235864910.00000000000000000000;;117834762016.00000000000000000000;59972973843.00000000000000000000;1393092124722.00000000000000000000;16701.05000000000000000000;-0.00351687378137008000;-0.00168134867808163000;-0.00334624127418674000;-0.00364297509272427000;-0.00339682543039305000;;-0.00332530758952373000;-0.00035412714358543600;0.06802609662725020000;0.26527717169368600000;0.31098622530111100000;0.00896846958308176000;0.21910673349826900000;0.00000000000000000000;0.08458504640496380000;0.04305025689163810000;-0.00279935335733844000;;;
29-11-2002;13950.03000000000000000000;14055.31000000000000000000;12185.66000000000000000000;13603.54000000000000000000;13412.33000000000000000000;;13396.51000000000000000000;23656.71000000000000000000;94649827032.00000000000000000000;370520069397.00000000000000000000;437905299881.00000000000000000000;12483792490.00000000000000000000;305480607072.00000000000000000000;;117813784269.00000000000000000000;60052484756.00000000000000000000;1398905864897.00000000000000000000;16706.04000000000000000000;-0.00242836477571883000;-0.00208720951405631000;-0.00241046789207454000;-0.00274510662888453000;-0.00232020564333049000;;-0.00237324596862462000;-0.00165388381818196000;0.06765989721472000000;0.26486419043234300000;0.31303414394737900000;0.00892396894119761000;0.21837109610981000000;0.00000000000000000000;0.08421852193583770000;0.04292818141871300000;-0.00227372131052722000;;;
02-12-2002;13953.82000000000000000000;14062.47000000000000000000;12189.35000000000000000000;13623.57000000000000000000;13398.05000000000000000000;;13402.33000000000000000000;23659.43000000000000000000;94680154679.00000000000000000000;370778469989.00000000000000000000;438875751266.00000000000000000000;12501989149.00000000000000000000;305546379849.00000000000000000000;;117829471122.00000000000000000000;60059110223.00000000000000000000;1400271326277.00000000000000000000;16721.02000000000000000000;-0.00062463279621361100;-0.00038699359433050600;-0.00059351079147563600;0.00057504802343566600;-0.00196153905373132000;;-0.00046193273520614100;-0.00078130856062870600;0.06761557771145170000;0.26479044670207900000;0.31342193689909400000;0.00892826191209665000;0.21820512504628500000;0.00000000000000000000;0.08414759976217000000;0.04289105196682370000;-0.00082599178805449600;;;
03-12-2002;13945.24000000000000000000;14040.34000000000000000000;12153.74000000000000000000;13594.84000000000000000000;13383.48000000000000000000;;13382.71000000000000000000;23627.15000000000000000000;94584703451.00000000000000000000;370118347363.00000000000000000000;437561478503.00000000000000000000;12475289785.00000000000000000000;305209002286.00000000000000000000;;118217041081.00000000000000000000;59972962660.00000000000000000000;1398138825129.00000000000000000000;16726.01000000000000000000;-0.00091345675597567400;-0.00187331405056763000;-0.00322406057621690000;-0.00240945418055556000;-0.00138644566087765000;;-0.00176337939107560000;-0.00166367468684144000;0.06765043767543830000;0.26472217258457900000;0.31295996551889500000;0.00892278331792192000;0.21829663607105700000;0.00000000000000000000;0.08455314948434580000;0.04289485534776320000;-0.00211132322922398000;;;
04-12-2002;13996.33000000000000000000;14077.14000000000000000000;12195.57000000000000000000;13652.85000000000000000000;13439.76000000000000000000;;13431.68000000000000000000;23662.89000000000000000000;94924264252.00000000000000000000;371080483564.00000000000000000000;438849351208.00000000000000000000;12528325513.00000000000000000000;306489588506.00000000000000000000;;118649078290.00000000000000000000;60155448978.00000000000000000000;1402676540311.00000000000000000000;16731.01000000000000000000;0.00335803005409430000;0.00231869933103262000;0.00313693875539416000;0.00395909112594266000;0.00389747628646291000;;0.00335362955181389000;0.00121263270697633000;0.06767366639706790000;0.26455171445422800000;0.31286568114320800000;0.00893172813043714000;0.21850339668334800000;0.00000000000000000000;0.08458762578555230000;0.04288618740615880000;0.00304476065711550000;;;
05-12-2002;14019.83000000000000000000;14106.42000000000000000000;12228.41000000000000000000;13690.58000000000000000000;13478.56000000000000000000;;13477.25000000000000000000;23747.22000000000000000000;95785360502.00000000000000000000;371414457674.00000000000000000000;442654538192.00000000000000000000;12546253851.00000000000000000000;308570416642.00000000000000000000;;120036390863.00000000000000000000;60416258124.00000000000000000000;1411423675848.00000000000000000000;16736.00000000000000000000;0.00137939949104853000;0.00177960369527050000;0.00239095791342448000;0.00246150993376153000;0.00258459294519105000;;0.00308877883627757000;0.00325926870903915000;0.06786435720263160000;0.26314880785236200000;0.31362272418028400000;0.00888907708272788000;0.21862352312930200000;0.00000000000000000000;0.08504632090068970000;0.04280518965200240000;0.00230090764324682000;;;
06-12-2002;14026.90000000000000000000;14094.91000000000000000000;12222.39000000000000000000;13680.72000000000000000000;13477.57000000000000000000;;13461.35000000000000000000;23722.41000000000000000000;95833615643.00000000000000000000;371039937349.00000000000000000000;442345672436.00000000000000000000;12537200365.00000000000000000000;308539537211.00000000000000000000;;119893668528.00000000000000000000;60781008751.00000000000000000000;1410970640283.00000000000000000000;16741.00000000000000000000;0.00020544605485903500;-0.00111498615518847000;-0.00079112998709987600;-0.00101917525670655000;-0.00037216523150490800;;-0.00147917492456069000;-0.00134401255701512000;0.06792034710501030000;0.26296786535159900000;0.31350451937630600000;0.00888551469964350000;0.21867183370244700000;0.00000000000000000000;0.08497247575892350000;0.04307744400607020000;-0.00080129811956621600;;;
09-12-2002;14024.22000000000000000000;14107.17000000000000000000;12216.50000000000000000000;13697.06000000000000000000;13490.01000000000000000000;;13476.92000000000000000000;23688.94000000000000000000;95815289645.00000000000000000000;371377886485.00000000000000000000;442109999539.00000000000000000000;12533625635.00000000000000000000;309769521489.00000000000000000000;;120087451883.00000000000000000000;60699332135.00000000000000000000;1412393106811.00000000000000000000;16756.01000000000000000000;-0.00108727916715391000;-0.00002675998010463170;-0.00137821808012625000;0.00029746942390462700;0.00002638988533924180;;0.00025977691414109700;-0.00230809789246435000;0.06783896719896810000;0.26294229608888600000;0.31302191819473500000;0.00887403483814736000;0.21932245349768000000;0.00000000000000000000;0.08502409938415930000;0.04297623079742380000;-0.00058088709463328000;;;
10-12-2002;14050.57000000000000000000;14130.89000000000000000000;12243.19000000000000000000;13710.19000000000000000000;13505.85000000000000000000;;13487.62000000000000000000;23756.72000000000000000000;95994128197.00000000000000000000;375971331571.00000000000000000000;441822294821.00000000000000000000;12893858484.00000000000000000000;310088413291.00000000000000000000;;121435429499.00000000000000000000;60796430709.00000000000000000000;1419001886572.00000000000000000000;16755.47000000000000000000;0.00190935722488067000;0.00171223025355071000;0.00221459479874526000;0.00099036847322200700;0.00120574116866051000;;0.00082586270336885900;0.00288939303732413000;0.06764904902903330000;0.26495477922109400000;0.31136131600807600000;0.00908656895104541000;0.21852572306306500000;0.00000000000000000000;0.08557806064117480000;0.04284450308651170000;0.00173932378983034000;;;
