t;vc_C_capital;vc_C_cuprum;vc_C_habitat;vc_C_planvital;vc_C_provida;vc_C_modelo;vc_C_santa maria;vc_C_magister;vp_C_capital;vp_C_cuprum;vp_C_habitat;vp_C_planvital;vp_C_provida;vp_C_modelo;vp_C_santa maria;vp_C_magister;vp_C_total;uf;ret_vc_C_capital;ret_vc_C_cuprum;ret_vc_C_habitat;ret_vc_C_planvital;ret_vc_C_provida;ret_vc_C_modelo;ret_vc_C_sm;ret_vc_C_magister;pond_vp_C_capital;pond_vp_C_cuprum;pond_vp_C_habitat;pond_vp_C_planvital;pond_vp_C_provida;pond_vp_C_modelo;pond_vp_C_sm;pond_vp_C_magister;ret_pond_C;ret_anual_pond_C;ds_anual_pond_C;ret_riesgo_C
27-12-2016;33658.31000000000000000000;39578.04000000000000000000;38556.72000000000000000000;68560.60000000000000000000;33404.55000000000000000000;37820.83000000000000000000;;;7524084462016.00000000000000000000;7305322537380.00000000000000000000;11192861333991.00000000000000000000;1338393037443.00000000000000000000;12177423640806.00000000000000000000;767736275859.00000000000000000000;;;40305821287495.00000000000000000000;26344.58000000000000000000;0.00004952403404749170;0.00001763801345001510;-0.00003992569542329100;0.00016299746935173600;0.00007109966131995670;-0.00006572883602813370;;;0.18667488272594400000;0.18124733113046600000;0.27769838143612300000;0.03320594878582070000;0.30212567941356100000;0.01904777650808450000;0.00000000000000000000;0.00000000000000000000;0.00002699596603850780;0.00010614570911658700;0.00251951285659232000;0.04212945722378660000
28-12-2016;33708.25000000000000000000;39644.11000000000000000000;38615.75000000000000000000;68661.91000000000000000000;33443.66000000000000000000;37895.76000000000000000000;;;7531112466628.00000000000000000000;7304137689800.00000000000000000000;11184378295470.00000000000000000000;1339752490553.00000000000000000000;12187863647634.00000000000000000000;768957525902.00000000000000000000;;;40316202115987.00000000000000000000;26345.43000000000000000000;0.00145037079874669000;0.00163570406607348000;0.00149755627250558000;0.00144431598696718000;0.00113784955801091000;0.00194695924874925000;;;0.18680113878190900000;0.18117127374216700000;0.27741646555132600000;0.03323111851405600000;0.30230683963162800000;0.01907316377891350000;0.00000000000000000000;0.00000000000000000000;0.00141183088627584000;0.00011038260110765500;0.00252081925227825000;0.04378838387873080000
29-12-2016;33775.30000000000000000000;39714.48000000000000000000;38675.31000000000000000000;68778.80000000000000000000;33505.28000000000000000000;37944.70000000000000000000;;;7538061745245.00000000000000000000;7303900822452.00000000000000000000;11173671148196.00000000000000000000;1341388350133.00000000000000000000;12205566691556.00000000000000000000;770366352022.00000000000000000000;;;40332955109604.00000000000000000000;26346.28000000000000000000;0.00195488845692330000;0.00174120633460398000;0.00150892446439416000;0.00166868890257829000;0.00180854322409561000;0.00125834102576935000;;;0.18689584546335500000;0.18109014830685700000;0.27703576685198900000;0.03325787427397280000;0.30262019379407300000;0.01910017130975270000;0.00000000000000000000;0.00000000000000000000;0.00172553516626805000;0.00009809046077923600;0.00250531141494359000;0.03915300117747820000
30-12-2016;33770.63000000000000000000;39706.69000000000000000000;38656.57000000000000000000;68834.59000000000000000000;33507.10000000000000000000;37945.38000000000000000000;;;7512619122110.00000000000000000000;7284988797828.00000000000000000000;11143938123025.00000000000000000000;1338727711001.00000000000000000000;12172527537177.00000000000000000000;770018039736.00000000000000000000;;;40222819330877.00000000000000000000;26347.13000000000000000000;-0.00017053838007537600;-0.00022843145831598600;-0.00051692638905892200;0.00077856020643773900;0.00002205622268185890;-0.00001434144304173000;;;0.18677505075689600000;0.18111581731506500000;0.27705512215227500000;0.03328279154150010000;0.30262740751821900000;0.01914381071604540000;0.00000000000000000000;0.00000000000000000000;-0.00018412904406015900;0.00008744620309530200;0.00250081284443049000;0.03496711210918950000
03-01-2017;33890.27000000000000000000;39857.47000000000000000000;38803.01000000000000000000;69052.14000000000000000000;33625.20000000000000000000;38063.61000000000000000000;;;7541837780637.00000000000000000000;7310975219615.00000000000000000000;11204746342454.00000000000000000000;1339243549954.00000000000000000000;12202148035849.00000000000000000000;782923505853.00000000000000000000;;;40381874434362.00000000000000000000;26350.53000000000000000000;0.00340742471635132000;0.00366111527966415000;0.00365203530137032000;0.00302645319706878000;0.00338939119852441000;0.00298191231825420000;;;0.18676294466953800000;0.18104595990209700000;0.27746969400012800000;0.03316447214779120000;0.30216893610728200000;0.01938799317316460000;0.00000000000000000000;0.00000000000000000000;0.00349489267237303000;0.00009402566705930160;0.00250762318463717000;0.03749593146025500000
04-01-2017;34052.85000000000000000000;40029.23000000000000000000;38968.68000000000000000000;69383.18000000000000000000;33774.31000000000000000000;38232.40000000000000000000;;;7577374910279.00000000000000000000;7338549009785.00000000000000000000;11250998453660.00000000000000000000;1350152767256.00000000000000000000;12256286369137.00000000000000000000;786117519579.00000000000000000000;;;40559479029696.00000000000000000000;26351.38000000000000000000;0.00475352009880025000;0.00426783973304773000;0.00422816873226285000;0.00475034672042994000;0.00439241157081970000;0.00439235915905831000;;;0.18682130765859100000;0.18093301949001900000;0.27739504359566500000;0.03328821768808900000;0.30218056696841300000;0.01938184459922270000;0.00000000000000000000;0.00000000000000000000;0.00440368903745227000;0.00009638562138752890;0.00251141263348017000;0.03837904616015380000
05-01-2017;34157.47000000000000000000;40151.96000000000000000000;39084.64000000000000000000;69612.08000000000000000000;33861.14000000000000000000;38359.12000000000000000000;;;7599051668153.00000000000000000000;7363981436585.00000000000000000000;11282620108996.00000000000000000000;1354713102215.00000000000000000000;12288378546842.00000000000000000000;788845808915.00000000000000000000;;;40677590671706.00000000000000000000;26352.23000000000000000000;0.00303531755737672000;0.00302906303663246000;0.00293904851272318000;0.00326138461776823000;0.00253533400220174000;0.00327672967308304000;;;0.18681174432090100000;0.18103288112654000000;0.27736697092150600000;0.03330367113304220000;0.30209209404797400000;0.01939263845003720000;0.00000000000000000000;0.00000000000000000000;0.00286865283189554000;0.00010994949617053500;0.00251720811731973000;0.04367914413354370000
06-01-2017;34136.70000000000000000000;40129.35000000000000000000;39071.11000000000000000000;69610.54000000000000000000;33834.69000000000000000000;38350.06000000000000000000;;;7594676559065.00000000000000000000;7360605716930.00000000000000000000;11278791020627.00000000000000000000;1354550988335.00000000000000000000;12278987158951.00000000000000000000;788725735611.00000000000000000000;;;40656337179519.00000000000000000000;26353.08000000000000000000;-0.00064050587435656800;-0.00059552416324455100;-0.00037848654120816300;-0.00005437765637653380;-0.00081369146570420800;-0.00026847165436900900;;;0.18680178997755100000;0.18104448722050600000;0.27741778534611300000;0.03331709352846890000;0.30201902116102700000;0.01939982276633440000;0.00000000000000000000;0.00000000000000000000;-0.00058523321660321800;0.00012092995934489900;0.00250811159727948000;0.04821554171515770000
09-01-2017;34100.08000000000000000000;40071.74000000000000000000;39035.15000000000000000000;69536.03000000000000000000;33801.27000000000000000000;38290.40000000000000000000;;;7590741867990.00000000000000000000;7352082945177.00000000000000000000;11270447106150.00000000000000000000;1353625253102.00000000000000000000;12267354089432.00000000000000000000;787921270699.00000000000000000000;;;40622172532550.00000000000000000000;26355.63000000000000000000;-0.00117007976002490000;-0.00153339727771614000;-0.00101755514034530000;-0.00116771535336232000;-0.00108498998628764000;-0.00165363852466003000;;;0.18686203604466600000;0.18098694596616800000;0.27744570030367400000;0.03332232543735460000;0.30198665715385700000;0.01939633509428010000;0.00000000000000000000;0.00000000000000000000;-0.00117712269202676000;0.00011932018534016600;0.00250881778220307000;0.04756032350639160000
10-01-2017;34180.09000000000000000000;40160.82000000000000000000;39127.04000000000000000000;69665.32000000000000000000;33878.44000000000000000000;38374.29000000000000000000;;;7610713315480.00000000000000000000;7370350290381.00000000000000000000;11302091043438.00000000000000000000;1356755610895.00000000000000000000;12295837657835.00000000000000000000;789886282578.00000000000000000000;;;40725634200607.00000000000000000000;26353.93000000000000000000;0.00240808490266824000;0.00228505021615373000;0.00241577023367117000;0.00192210188888626000;0.00234495253962557000;0.00225299650878453000;;;0.18687771141858800000;0.18097570326532000000;0.27751786473762400000;0.03331453610303210000;0.30191887490979200000;0.01939530956564520000;0.00000000000000000000;0.00000000000000000000;0.00234969229231223000;0.00013684012382220300;0.00250903947134769000;0.05453884858523260000
11-01-2017;34201.31000000000000000000;40186.59000000000000000000;39142.57000000000000000000;69731.40000000000000000000;33893.16000000000000000000;38392.44000000000000000000;;;7617036589511.00000000000000000000;7377952949486.00000000000000000000;11309166193072.00000000000000000000;1358287220311.00000000000000000000;12304785694142.00000000000000000000;790979400450.00000000000000000000;;;40758208046972.00000000000000000000;26352.23000000000000000000;0.00068514521455420900;0.00070597297159726500;0.00046134205207392600;0.00101259409537114000;0.00049890884585525100;0.00053736969248660400;;;0.18688350039169300000;0.18101759873700100000;0.27746966157193900000;0.03332548915658010000;0.30189712167819800000;0.01940662846458880000;0.00000000000000000000;0.00000000000000000000;0.00057863716318114400;0.00015528283897082000;0.00249518014439096000;0.06223311744440090000
12-01-2017;34294.60000000000000000000;40304.10000000000000000000;39251.48000000000000000000;69915.67000000000000000000;33990.86000000000000000000;38500.35000000000000000000;;;7642796923853.00000000000000000000;7402215308257.00000000000000000000;11342294357828.00000000000000000000;1362778309235.00000000000000000000;12345893385902.00000000000000000000;795886465903.00000000000000000000;;;40891864750978.00000000000000000000;26350.52000000000000000000;0.00278885219640027000;0.00298473511542423000;0.00284342123394732000;0.00270397528859527000;0.00294333308009299000;0.00287165919973124000;;;0.18690262648563100000;0.18101926516031400000;0.27737288154746500000;0.03332639187608600000;0.30191563679195400000;0.01946319813854820000;0.00000000000000000000;0.00000000000000000000;0.00288486999204176000;0.00017019386376024200;0.00250032430363044000;0.06806871553147030000
13-01-2017;34199.17000000000000000000;40176.32000000000000000000;39131.81000000000000000000;69701.95000000000000000000;33892.76000000000000000000;38386.68000000000000000000;;;7625829449218.00000000000000000000;7380864439682.00000000000000000000;11320524560962.00000000000000000000;1361137496503.00000000000000000000;12320055009929.00000000000000000000;794584527853.00000000000000000000;;;40802995484147.00000000000000000000;26348.82000000000000000000;-0.00272201567020436000;-0.00311091647572989000;-0.00298894236479498000;-0.00299699015539618000;-0.00282572575448560000;-0.00289229080582820000;;;0.18689386302975800000;0.18089025945533000000;0.27744346773168400000;0.03335876399152700000;0.30193996454784000000;0.01947368124386150000;0.00000000000000000000;0.00000000000000000000;-0.00291022401743687000;0.00014813147083647800;0.00250308321353763000;0.05917960299335100000
16-01-2017;34150.69000000000000000000;40123.15000000000000000000;39081.74000000000000000000;69633.53000000000000000000;33851.37000000000000000000;38342.91000000000000000000;;;7627251810612.00000000000000000000;7384627554097.00000000000000000000;11327635281821.00000000000000000000;1356995676627.00000000000000000000;12296382058114.00000000000000000000;808625019267.00000000000000000000;;;40801517400538.00000000000000000000;26343.72000000000000000000;-0.00122500818798380000;-0.00113071707993325000;-0.00108676519590297000;-0.00078851442181563100;-0.00102837525333704000;-0.00094731404836466100;;;0.18693549398511900000;0.18098904218693700000;0.27762779434452200000;0.03325846103481210000;0.30137070485402700000;0.01981850359458290000;0.00000000000000000000;0.00000000000000000000;-0.00109028243434571000;0.00014583490904007100;0.00250395835955235000;0.05824174690594410000
17-01-2017;34146.85000000000000000000;40123.89000000000000000000;39080.80000000000000000000;69633.42000000000000000000;33849.24000000000000000000;38342.56000000000000000000;;;7629971719674.00000000000000000000;7383639233796.00000000000000000000;11334553361217.00000000000000000000;1362134084260.00000000000000000000;12300895192478.00000000000000000000;811721661129.00000000000000000000;;;40822915252554.00000000000000000000;26342.02000000000000000000;-0.00004791555434666800;0.00008297663895392550;0.00004048114857151020;0.00006295389109163440;0.00000160949038048333;0.00005540539509169690;;;0.18690413637709600000;0.18086996453135600000;0.27765173778244300000;0.03336689885651370000;0.30132329149884600000;0.01988397095374560000;0.00000000000000000000;0.00000000000000000000;0.00002097926001108850;0.00015988343394635200;0.00249330077046106000;0.06412520937728130000
18-01-2017;34075.48000000000000000000;40035.99000000000000000000;39002.25000000000000000000;69477.99000000000000000000;33783.52000000000000000000;38254.20000000000000000000;;;7614101052197.00000000000000000000;7366380598179.00000000000000000000;11311861433646.00000000000000000000;1359318396090.00000000000000000000;12276351256288.00000000000000000000;809848765016.00000000000000000000;;;40737861501416.00000000000000000000;26340.32000000000000000000;-0.00202773983223315000;-0.00212858017865774000;-0.00194742326498613000;-0.00217007498615402000;-0.00187889973456458000;-0.00224261046272071000;;;0.18690478026030800000;0.18082393936959500000;0.27767440451563300000;0.03336744605611540000;0.30134991881842600000;0.01987951097992340000;0.00000000000000000000;0.00000000000000000000;-0.00198784025821702000;0.00015849589149146500;0.00249440325514326000;0.06354060481786930000
19-01-2017;34112.02000000000000000000;40083.08000000000000000000;39057.24000000000000000000;69564.93000000000000000000;33817.73000000000000000000;38302.25000000000000000000;;;7621424043537.00000000000000000000;7376803408229.00000000000000000000;11325449339047.00000000000000000000;1360604052918.00000000000000000000;12288091707052.00000000000000000000;812203158255.00000000000000000000;;;40784575709038.00000000000000000000;26338.61000000000000000000;0.00113667238204554000;0.00124042214194366000;0.00147384724849954000;0.00131547086601166000;0.00107703314084842000;0.00132020462328070000;;;0.18687025452732800000;0.18087238324743100000;0.27768952213317400000;0.03336075046176060000;0.30129262088483400000;0.01991446874547260000;0.00000000000000000000;0.00000000000000000000;0.00124071871132112000;0.00017449354663519400;0.00248843677166300000;0.07012175218684870000
20-01-2017;34093.46000000000000000000;40052.62000000000000000000;39031.57000000000000000000;69512.39000000000000000000;33801.66000000000000000000;38287.75000000000000000000;;;7617004974323.00000000000000000000;7370416448869.00000000000000000000;11322279885621.00000000000000000000;1359656308345.00000000000000000000;12280524435144.00000000000000000000;811336922456.00000000000000000000;;;40761218974758.00000000000000000000;26336.91000000000000000000;-0.00047969169605118200;-0.00069566441779829800;-0.00059291046683228300;-0.00069100486519399800;-0.00041076134967615800;-0.00031409340183343500;;;0.18686892016256800000;0.18081933352958000000;0.27777088542500400000;0.03335661549246080000;0.30127961685220700000;0.01990462853818070000;0.00000000000000000000;0.00000000000000000000;-0.00053317782911793400;0.00018117256149414200;0.00248426742127354000;0.07292796256260730000
23-01-2017;34117.38000000000000000000;40093.19000000000000000000;39057.59000000000000000000;69568.41000000000000000000;33833.70000000000000000000;38305.06000000000000000000;;;7622928128856.00000000000000000000;7377850809384.00000000000000000000;11329137357690.00000000000000000000;1360720193885.00000000000000000000;12292326499346.00000000000000000000;812056883988.00000000000000000000;;;40795019873149.00000000000000000000;26331.81000000000000000000;0.00089501816433718600;0.00120606818849945000;0.00086008108138828100;0.00099923826866912000;0.00114109682066074000;0.00064566399519409200;;;0.18685928215157800000;0.18085175181493300000;0.27770883291435200000;0.03335505652690260000;0.30131929185397300000;0.01990578473826140000;0.00000000000000000000;0.00000000000000000000;0.00101423069309831000;0.00018558180146298100;0.00248476579214913000;0.07468784464489370000
24-01-2017;34008.68000000000000000000;39972.41000000000000000000;38935.65000000000000000000;69342.59000000000000000000;33726.96000000000000000000;38170.69000000000000000000;;;7598019565901.00000000000000000000;7356265717799.00000000000000000000;11293329733457.00000000000000000000;1355975687180.00000000000000000000;12252943084409.00000000000000000000;807534051335.00000000000000000000;;;40664067840081.00000000000000000000;26330.11000000000000000000;-0.00312658293472520000;-0.00295246554630729000;-0.00306237743492931000;-0.00318673047778918000;-0.00309526688368049000;-0.00344949594424203000;;;0.18684848736190400000;0.18090334067730000000;0.27772257753135100000;0.03334579542097530000;0.30132113522424700000;0.01985866378422290000;0.00000000000000000000;0.00000000000000000000;-0.00307623530109749000;0.00019554946336426100;0.00246652314768518000;0.07928142233239660000
25-01-2017;34086.08000000000000000000;40069.08000000000000000000;39031.65000000000000000000;69507.21000000000000000000;33802.74000000000000000000;38281.12000000000000000000;;;7614341503947.00000000000000000000;7374224513865.00000000000000000000;11322163827026.00000000000000000000;1359043501952.00000000000000000000;12279775369882.00000000000000000000;810103198172.00000000000000000000;;;40759651914844.00000000000000000000;26328.41000000000000000000;0.00233787060260797000;0.00248006538668591000;0.00252713904097402000;0.00243576340972957000;0.00230891371274573000;0.00295344758686805000;;;0.18681075883216700000;0.18091971269213500000;0.27777871731290800000;0.03334286329999440000;0.30127282233757000000;0.01987512552522500000;0.00000000000000000000;0.00000000000000000000;0.00242294595851041000;0.00020974940389497100;0.00246909574682743000;0.08494988667996360000
26-01-2017;34133.04000000000000000000;40122.81000000000000000000;39094.37000000000000000000;69625.82000000000000000000;33847.88000000000000000000;38349.78000000000000000000;;;7624230981904.00000000000000000000;7384004693904.00000000000000000000;11336923340115.00000000000000000000;1361216462801.00000000000000000000;12295693722841.00000000000000000000;811032869447.00000000000000000000;;;40813102071012.00000000000000000000;26326.71000000000000000000;0.00144131146409774000;0.00140460707591008000;0.00167018250073196000;0.00176955847834828000;0.00139907497683322000;0.00185653802425063000;;;0.18680841678337400000;0.18092240773701400000;0.27777656597603200000;0.03335243815656490000;0.30126829618212600000;0.01987187516488840000;0.00000000000000000000;0.00000000000000000000;0.00150472048247642000;0.00020378493976628100;0.00246413453524656000;0.08270041138232350000
27-01-2017;34119.78000000000000000000;40103.70000000000000000000;39067.10000000000000000000;69594.08000000000000000000;33830.98000000000000000000;38336.84000000000000000000;;;7621359801181.00000000000000000000;7380778556303.00000000000000000000;11329613153563.00000000000000000000;1360820913018.00000000000000000000;12289335396808.00000000000000000000;809821848543.00000000000000000000;;;40791729669416.00000000000000000000;26325.01000000000000000000;-0.00032398009051317200;-0.00041182585041040500;-0.00063321100217022300;-0.00039139401704154900;-0.00043484211765296300;-0.00027290210008547900;;;0.18683590676213000000;0.18093811211532900000;0.27774289654742200000;0.03336021600570390000;0.30127026964541900000;0.01985259892399640000;0.00000000000000000000;0.00000000000000000000;-0.00046039577067476000;0.00019867150519213200;0.00246418129778520000;0.08062373712952770000
30-01-2017;34138.87000000000000000000;40119.01000000000000000000;39092.92000000000000000000;69622.47000000000000000000;33846.28000000000000000000;38350.21000000000000000000;;;7623939680195.00000000000000000000;7385386153517.00000000000000000000;11338886988570.00000000000000000000;1361016344714.00000000000000000000;12294526530240.00000000000000000000;810696291136.00000000000000000000;;;40814451988372.00000000000000000000;26319.91000000000000000000;0.00075309393153370500;0.00057543832317092600;0.00085444675179069400;0.00060160470189576800;0.00064589686087183900;0.00054244079482685400;;;0.18679510096980000000;0.18095027113486900000;0.27781549025331600000;0.03334643192322540000;0.30122973435347600000;0.01986297136531360000;0.00000000000000000000;0.00000000000000000000;0.00070757771685549200;0.00019169720244265100;0.00246024481119528000;0.07791793791021830000
31-01-2017;34034.78000000000000000000;40006.50000000000000000000;38991.56000000000000000000;69427.88000000000000000000;33760.96000000000000000000;38251.08000000000000000000;;;7580500658243.00000000000000000000;7353569309078.00000000000000000000;11293925592069.00000000000000000000;1353879317723.00000000000000000000;12234363269159.00000000000000000000;807961287604.00000000000000000000;;;40624199433876.00000000000000000000;26318.21000000000000000000;-0.00298908289703961000;-0.00274375393242078000;-0.00253157200092578000;-0.00273425214439635000;-0.00245939940160117000;-0.00252361653773845000;;;0.18660061647693000000;0.18101450395465400000;0.27800980079501900000;0.03332691687689030000;0.30115949211683200000;0.01988866977967450000;0.00000000000000000000;0.00000000000000000000;-0.00264021284061965000;0.00018672286134412100;0.00246472224550716000;0.07575817586930560000
01-02-2017;33970.44000000000000000000;39940.46000000000000000000;38925.93000000000000000000;69313.91000000000000000000;33705.52000000000000000000;38188.53000000000000000000;;;7566822707480.00000000000000000000;7345855438361.00000000000000000000;11287631427182.00000000000000000000;1348231607822.00000000000000000000;12203660609817.00000000000000000000;821308379306.00000000000000000000;;;40573510169968.00000000000000000000;26316.51000000000000000000;-0.00182761210606510000;-0.00158749957005710000;-0.00162000677339003000;-0.00157831224821584000;-0.00157888703305626000;-0.00157199027829864000;;;0.18649662491072500000;0.18105052798212900000;0.27820199385994900000;0.03322935585740730000;0.30077901957938100000;0.02024247781040950000;0.00000000000000000000;0.00000000000000000000;-0.00163811361068706000;0.00018139938096113200;0.00246722941179396000;0.07352351593005420000
02-02-2017;34050.00000000000000000000;40029.00000000000000000000;39007.66000000000000000000;69464.18000000000000000000;33778.50000000000000000000;38264.66000000000000000000;;;7584018389743.00000000000000000000;7362175322812.00000000000000000000;11309786289463.00000000000000000000;1352684926522.00000000000000000000;12230112256916.00000000000000000000;824524564477.00000000000000000000;;;40663301749933.00000000000000000000;26314.81000000000000000000;0.00240389821952894000;0.00227894654898941000;0.00216202788310059000;0.00223021678842696000;0.00222748357378614000;0.00205614639101752000;;;0.18650768785039700000;0.18105207904874900000;0.27813251267727300000;0.03326549661020160000;0.30076535181839100000;0.02027687199498890000;0.00000000000000000000;0.00000000000000000000;0.00224811512402115000;0.00016381020119385200;0.00243644397917595000;0.06723331321956170000
03-02-2017;34027.68000000000000000000;39998.77000000000000000000;38988.70000000000000000000;69416.29000000000000000000;33763.04000000000000000000;38231.35000000000000000000;;;7579041686876.00000000000000000000;7353561691822.00000000000000000000;11303402816503.00000000000000000000;1351832332357.00000000000000000000;12224170830113.00000000000000000000;824176533934.00000000000000000000;;;40636185891605.00000000000000000000;26313.11000000000000000000;-0.00059111705499338000;-0.00069088329592129100;-0.00042157205264203900;-0.00062505334030571900;-0.00039318786194205900;-0.00080629066007681400;;;0.18650967162845200000;0.18096092264754500000;0.27816101753875900000;0.03326671297259410000;0.30081983734202700000;0.02028183787062230000;0.00000000000000000000;0.00000000000000000000;-0.00050796207280435600;0.00014179106809762300;0.00241739066464930000;0.05865459405097550000
06-02-2017;34095.42000000000000000000;40064.82000000000000000000;39046.37000000000000000000;69520.81000000000000000000;33820.68000000000000000000;38288.62000000000000000000;;;7593968781544.00000000000000000000;7366070836730.00000000000000000000;11315532811087.00000000000000000000;1354135620043.00000000000000000000;12244630830724.00000000000000000000;826365482485.00000000000000000000;;;40700704362613.00000000000000000000;26308.02000000000000000000;0.00218221177722100000;0.00184339728733383000;0.00167151207015894000;0.00169802442686920000;0.00189919505499514000;0.00169032283932409000;;;0.18658077054115300000;0.18098140934131700000;0.27801810775248600000;0.03327056966824600000;0.30084567386435000000;0.02030346883244820000;0.00000000000000000000;0.00000000000000000000;0.00186766828994392000;0.00016848150092730600;0.00239932306274697000;0.07022043156389790000
07-02-2017;34052.85000000000000000000;40013.75000000000000000000;39001.78000000000000000000;69436.53000000000000000000;33769.59000000000000000000;38238.64000000000000000000;;;7584118604428.00000000000000000000;7357241298389.00000000000000000000;11303296210884.00000000000000000000;1352436515352.00000000000000000000;12226854315279.00000000000000000000;824695391179.00000000000000000000;;;40648642335511.00000000000000000000;26306.32000000000000000000;-0.00118471371911839000;-0.00121087630909763000;-0.00107800693857029000;-0.00114841314124530000;-0.00144713517788788000;-0.00124158023477331000;;;0.18657741485753000000;0.18099599090328400000;0.27807315475846400000;0.03327138220728470000;0.30079367016392400000;0.02028838710951340000;0.00000000000000000000;0.00000000000000000000;-0.00123865742511061000;0.00018417027224165600;0.00237705545577528000;0.07747832377835210000
08-02-2017;34217.44000000000000000000;40203.28000000000000000000;39177.45000000000000000000;69743.79000000000000000000;33935.20000000000000000000;38411.04000000000000000000;;;7621152920017.00000000000000000000;7392093209711.00000000000000000000;11353813176250.00000000000000000000;1358751542990.00000000000000000000;12288151827317.00000000000000000000;827510371052.00000000000000000000;;;40841473047337.00000000000000000000;26304.62000000000000000000;0.00488635142187580000;0.00479006463308999000;0.00455866540011482000;0.00447991191667169000;0.00495675573044943000;0.00456302091848010000;;;0.18660328218778400000;0.18099477462880100000;0.27799715164755300000;0.03326891616801260000;0.30087435419076400000;0.02026152117708590000;0.00000000000000000000;0.00000000000000000000;0.00477893811676210000;0.00021618956332241100;0.00238483737375597000;0.09065170048971750000
09-02-2017;34278.31000000000000000000;40281.55000000000000000000;39245.50000000000000000000;69868.57000000000000000000;34004.60000000000000000000;38491.61000000000000000000;;;7635796216348.00000000000000000000;7408905218997.00000000000000000000;11374148049423.00000000000000000000;1360506026446.00000000000000000000;12313577920982.00000000000000000000;831875418999.00000000000000000000;;;40924808851195.00000000000000000000;26302.92000000000000000000;0.00184196653685981000;0.00200959292813434000;0.00180009132134255000;0.00185215081322836000;0.00210761534278329000;0.00216000671278353000;;;0.18658110888464300000;0.18103701463667700000;0.27792794563268600000;0.03324404107525290000;0.30088296724255700000;0.02032692252818450000;0.00000000000000000000;0.00000000000000000000;0.00194740737117830000;0.00022866829399402900;0.00238570477094003000;0.09584936777568190000
10-02-2017;34348.74000000000000000000;40362.75000000000000000000;39330.48000000000000000000;70024.96000000000000000000;34080.42000000000000000000;38579.17000000000000000000;;;7652186162972.00000000000000000000;7424677668573.00000000000000000000;11398810201482.00000000000000000000;1364124894872.00000000000000000000;12343638254010.00000000000000000000;834555951704.00000000000000000000;;;41017993133613.00000000000000000000;26307.61000000000000000000;0.00187425283737878000;0.00183549088321658000;0.00198471151472333000;0.00205755284280961000;0.00204892494193943000;0.00209390673660749000;;;0.18655681515294000000;0.18101026162805400000;0.27789780363830200000;0.03325674394718600000;0.30093228144540200000;0.02034609418811640000;0.00000000000000000000;0.00000000000000000000;0.00196106228494044000;0.00022852918459983800;0.00238560232585687000;0.09579517177816050000
13-02-2017;34340.45000000000000000000;40338.53000000000000000000;39308.37000000000000000000;69976.99000000000000000000;34051.21000000000000000000;38546.35000000000000000000;;;7650079751742.00000000000000000000;7420718972162.00000000000000000000;11396147454493.00000000000000000000;1364179314850.00000000000000000000;12336862273080.00000000000000000000;833908909299.00000000000000000000;;;41001896675626.00000000000000000000;26321.67000000000000000000;-0.00077568048888807700;-0.00113454168006844000;-0.00109662084637992000;-0.00121957954726585000;-0.00139176123928000000;-0.00138538356372803000;;;0.18657867981726000000;0.18098477323790100000;0.27794195826232500000;0.03327112708083450000;0.30088516076900800000;0.02033830083267160000;0.00000000000000000000;0.00000000000000000000;-0.00114237059380985000;0.00022265740779004700;0.00238716854758297000;0.09327259611202990000
14-02-2017;34403.15000000000000000000;40406.21000000000000000000;39373.33000000000000000000;70076.09000000000000000000;34098.96000000000000000000;38617.95000000000000000000;;;7670675887510.00000000000000000000;7438880740419.00000000000000000000;11425116806112.00000000000000000000;1366548233950.00000000000000000000;12365189215735.00000000000000000000;838639880400.00000000000000000000;;;41105050764126.00000000000000000000;26326.36000000000000000000;0.00164600600781557000;0.00149823010983131000;0.00147304593823824000;0.00123701365571776000;0.00122315303836592000;0.00167761667900597000;;;0.18661151719594800000;0.18097242558112100000;0.27794922019858300000;0.03324526325953700000;0.30081921773288700000;0.02040235603192380000;0.00000000000000000000;0.00000000000000000000;0.00143103410291595000;0.00023713371951960700;0.00238346137874597000;0.09949132032689890000
15-02-2017;34411.06000000000000000000;40414.21000000000000000000;39383.77000000000000000000;70083.70000000000000000000;34101.40000000000000000000;38612.52000000000000000000;;;7685816847210.00000000000000000000;7446937471512.00000000000000000000;11458942827750.00000000000000000000;1366602927562.00000000000000000000;12359264952662.00000000000000000000;852817638250.00000000000000000000;;;41170382664946.00000000000000000000;26331.05000000000000000000;0.00005176180414753430;0.00001983719637256930;0.00008698638112276600;-0.00006954222933018170;-0.00010657870025842600;-0.00031875064972207400;;;0.18668315302675100000;0.18088093890496200000;0.27832976246554500000;0.03319383593501490000;0.30019796156000100000;0.02071434810772650000;0.00000000000000000000;0.00000000000000000000;-0.00000344366752677804;0.00025111040454548100;0.00237168863720271000;0.10587831834521700000
